lr-Adam,step,train/loss_sds,train/grad_norm,train/min_step,train/max_step,train/loss_sparsity,train/loss_opaque,train_params/lambda_sds,train_params/lambda_sparsity,train_params/lambda_opaque,train_params/lambda_orient,epoch
0.005888436553555873,307,,,,,,,,,,,
,307,444.7938232421875,29.825956344604492,20.0,980.0,0.16952456533908844,0.04892021417617798,1.0,0.0005000000237487257,0.0,0.0,0
0.005873390668414131,308,,,,,,,,,,,
,308,9.013019561767578,4.245708465576172,20.0,980.0,0.20248235762119293,0.06784775853157043,1.0,0.0005000000237487257,0.0,0.0,0
0.005858383227884578,309,,,,,,,,,,,
,309,17121.490234375,185.048583984375,20.0,980.0,0.21609890460968018,0.07457444816827774,1.0,0.0005000000237487257,0.0,0.0,0
0.005843414133735159,310,,,,,,,,,,,
,310,2303.03955078125,67.86810302734375,20.0,980.0,0.2198576033115387,0.07618574798107147,1.0,0.0005000000237487257,0.0,0.0,0
0.005828483287984819,311,,,,,,,,,,,
,311,45380.75,301.2664794921875,20.0,980.0,0.1461547315120697,0.0345158651471138,1.0,0.0005000000237487257,0.0,0.0,0
0.005813590592902858,312,,,,,,,,,,,
,312,2414.361083984375,69.48900604248047,20.0,980.0,0.19975188374519348,0.06669282913208008,1.0,0.0005000000237487257,0.0,0.0,0
0.005798735951008296,313,,,,,,,,,,,
,313,78540.703125,396.3349609375,20.0,980.0,0.19332417845726013,0.06230311840772629,1.0,0.0005000000237487257,0.0,0.0,0
0.005783919265069229,314,,,,,,,,,,,
,314,35928.2421875,268.06060791015625,20.0,980.0,0.18584918975830078,0.05578962713479996,1.0,0.0005000000237487257,0.0,0.0,0
0.0057691404381021985,315,,,,,,,,,,,
,315,152.84957885742188,17.484254837036133,20.0,980.0,0.15637026727199554,0.041081979870796204,1.0,0.0005000000237487257,0.0,0.0,0
0.005754399373371554,316,,,,,,,,,,,
,316,19636.728515625,198.17532348632812,20.0,980.0,0.14670373499393463,0.03495127335190773,1.0,0.0005000000237487257,0.0,0.0,0
0.005739695974388817,317,,,,,,,,,,,
,317,62584.6796875,353.7928161621094,20.0,980.0,0.213810533285141,0.07274593412876129,1.0,0.0005000000237487257,0.0,0.0,0
0.005725030144912057,318,,,,,,,,,,,
,318,32.33505630493164,8.041772842407227,20.0,980.0,0.18607985973358154,0.0581258088350296,1.0,0.0005000000237487257,0.0,0.0,0
0.005710401788945253,319,,,,,,,,,,,
,319,23324.75390625,215.98497009277344,20.0,980.0,0.1672762930393219,0.047272227704524994,1.0,0.0005000000237487257,0.0,0.0,0
0.0056958108107376705,320,,,,,,,,,,,
,320,47220.08203125,307.3111877441406,20.0,980.0,0.16527070105075836,0.04570842161774635,1.0,0.0005000000237487257,0.0,0.0,0
0.005681257114783233,321,,,,,,,,,,,
,321,27391.85546875,234.0592041015625,20.0,980.0,0.18862400949001312,0.0610956996679306,1.0,0.0005000000237487257,0.0,0.0,0
0.005666740605819896,322,,,,,,,,,,,
,322,848.5275268554688,41.19532775878906,20.0,980.0,0.15777230262756348,0.04161565750837326,1.0,0.0005000000237487257,0.0,0.0,0
0.0056522611888290275,323,,,,,,,,,,,
,323,11462.32421875,151.40887451171875,20.0,980.0,0.18997278809547424,0.060711171478033066,1.0,0.0005000000237487257,0.0,0.0,0
0.00563781876903478,324,,,,,,,,,,,
,324,122722.2578125,495.423583984375,20.0,980.0,0.1921035647392273,0.06321541965007782,1.0,0.0005000000237487257,0.0,0.0,0
0.0056234132519034745,325,,,,,,,,,,,
,325,67934.4921875,368.6040954589844,20.0,980.0,0.1755271553993225,0.05247022211551666,1.0,0.0005000000237487257,0.0,0.0,0
0.005609044543142981,326,,,,,,,,,,,
,326,21031.78125,205.0940399169922,20.0,980.0,0.181727796792984,0.0550708994269371,1.0,0.0005000000237487257,0.0,0.0,0
0.0055947125487021,327,,,,,,,,,,,
,327,106984.203125,462.56719970703125,20.0,980.0,0.1722339391708374,0.052204981446266174,1.0,0.0005000000237487257,0.0,0.0,0
0.005580417174769948,328,,,,,,,,,,,
,328,91.66299438476562,13.539793014526367,20.0,980.0,0.17230772972106934,0.049255095422267914,1.0,0.0005000000237487257,0.0,0.0,0
0.005566158327775343,329,,,,,,,,,,,
,329,28859.70703125,240.2486572265625,20.0,980.0,0.2015160322189331,0.07356353104114532,1.0,0.0005000000237487257,0.0,0.0,0
0.005551935914386193,330,,,,,,,,,,,
,330,83992.3984375,409.8594970703125,20.0,980.0,0.19295401871204376,0.0653800368309021,1.0,0.0005000000237487257,0.0,0.0,0
0.0055377498415088815,331,,,,,,,,,,,
,331,34808.95703125,263.8520812988281,20.0,980.0,0.20994995534420013,0.0718829408288002,1.0,0.0005000000237487257,0.0,0.0,0
0.005523600016287665,332,,,,,,,,,,,
,332,51035.8203125,319.4865417480469,20.0,980.0,0.17573052644729614,0.05768147110939026,1.0,0.0005000000237487257,0.0,0.0,0
0.005509486346104057,333,,,,,,,,,,,
,333,35376.015625,265.9925537109375,20.0,980.0,0.17429515719413757,0.04962875694036484,1.0,0.0005000000237487257,0.0,0.0,0
0.005495408738576229,334,,,,,,,,,,,
,334,44343.9765625,297.80523681640625,20.0,980.0,0.1951659619808197,0.07205239683389664,1.0,0.0005000000237487257,0.0,0.0,0
0.005481367101558401,335,,,,,,,,,,,
,335,115708.0703125,481.0573425292969,20.0,980.0,0.20914322137832642,0.06384901702404022,1.0,0.0005000000237487257,0.0,0.0,0
0.00546736134314024,336,,,,,,,,,,,
,336,31026.48828125,249.10435485839844,20.0,980.0,0.19435328245162964,0.06436970829963684,1.0,0.0005000000237487257,0.0,0.0,0
0.005453391371646259,337,,,,,,,,,,,
,337,7017.40625,118.46861267089844,20.0,980.0,0.26357418298721313,0.07241125404834747,1.0,0.0005000000237487257,0.0,0.0,0
0.005439457095635218,338,,,,,,,,,,,
,338,11008.310546875,148.37998962402344,20.0,980.0,0.2610166072845459,0.07912120223045349,1.0,0.0005000000237487257,0.0,0.0,0
0.005425558423899519,339,,,,,,,,,,,
,339,93779.09375,433.07989501953125,20.0,980.0,0.3128936290740967,0.10628537088632584,1.0,0.0005000000237487257,0.0,0.0,0
0.005411695265464619,340,,,,,,,,,,,
,340,37957.90625,275.5282287597656,20.0,980.0,0.21365012228488922,0.07219976931810379,1.0,0.0005000000237487257,0.0,0.0,0
0.005397867529588427,341,,,,,,,,,,,
,341,41699.375,288.7884216308594,20.0,980.0,0.22906571626663208,0.062333155423402786,1.0,0.0005000000237487257,0.0,0.0,0
0.005384075125760711,342,,,,,,,,,,,
,342,10993.01171875,148.27684020996094,20.0,980.0,0.213088721036911,0.0564611554145813,1.0,0.0005000000237487257,0.0,0.0,0
0.00537031796370251,343,,,,,,,,,,,
,343,74404.1875,385.75689697265625,20.0,980.0,0.28277716040611267,0.08058413863182068,1.0,0.0005000000237487257,0.0,0.0,0
0.005356595953365537,344,,,,,,,,,,,
,344,40658.88671875,285.1627197265625,20.0,980.0,0.21137917041778564,0.04477286338806152,1.0,0.0005000000237487257,0.0,0.0,0
0.005342909004931596,345,,,,,,,,,,,
,345,22.640182495117188,6.729068756103516,20.0,980.0,0.2166638970375061,0.06315533071756363,1.0,0.0005000000237487257,0.0,0.0,0
0.005329257028811986,346,,,,,,,,,,,
,346,68796.3984375,370.93499755859375,20.0,980.0,0.28964298963546753,0.0800170749425888,1.0,0.0005000000237487257,0.0,0.0,0
0.005315639935646924,347,,,,,,,,,,,
,347,24397.84765625,220.89749145507812,20.0,980.0,0.19613373279571533,0.04423663765192032,1.0,0.0005000000237487257,0.0,0.0,0
0.005302057636304953,348,,,,,,,,,,,
,348,15783.7060546875,177.67221069335938,20.0,980.0,0.35792267322540283,0.11622556298971176,1.0,0.0005000000237487257,0.0,0.0,0
0.005288510041882361,349,,,,,,,,,,,
,349,2548.59814453125,71.39464569091797,20.0,980.0,0.20726054906845093,0.049849819391965866,1.0,0.0005000000237487257,0.0,0.0,0
0.0052749970637026,350,,,,,,,,,,,
,350,19833.078125,199.16363525390625,20.0,980.0,0.20133134722709656,0.05758198723196983,1.0,0.0005000000237487257,0.0,0.0,0
0.005261518613315703,351,,,,,,,,,,,
,351,43778.65625,295.9008483886719,20.0,980.0,0.31769782304763794,0.10910767316818237,1.0,0.0005000000237487257,0.0,0.0,0
0.005248074602497707,352,,,,,,,,,,,
,352,417.63043212890625,28.900880813598633,20.0,980.0,0.2621474266052246,0.0873759388923645,1.0,0.0005000000237487257,0.0,0.0,0
0.005234664943250077,353,,,,,,,,,,,
,353,1545.46337890625,55.59610366821289,20.0,980.0,0.3766307532787323,0.11948675662279129,1.0,0.0005000000237487257,0.0,0.0,0
0.005221289547799126,354,,,,,,,,,,,
,354,92675.421875,430.52392578125,20.0,980.0,0.2932143807411194,0.08676166832447052,1.0,0.0005000000237487257,0.0,0.0,0
0.005207948328595444,355,,,,,,,,,,,
,355,1930.4801025390625,62.136627197265625,20.0,980.0,0.40284645557403564,0.14801087975502014,1.0,0.0005000000237487257,0.0,0.0,0
0.005194641198313322,356,,,,,,,,,,,
,356,80244.203125,400.6100769042969,20.0,980.0,0.5179744958877563,0.1910242736339569,1.0,0.0005000000237487257,0.0,0.0,0
0.005181368069850184,357,,,,,,,,,,,
,357,64110.83203125,358.0805358886719,20.0,980.0,0.3034067153930664,0.10946604609489441,1.0,0.0005000000237487257,0.0,0.0,0
0.005168128856326015,358,,,,,,,,,,,
,358,6065.859375,110.14408111572266,20.0,980.0,0.27092552185058594,0.08385679125785828,1.0,0.0005000000237487257,0.0,0.0,0
0.005154923471082788,359,,,,,,,,,,,
,359,1931.08740234375,62.14639663696289,20.0,980.0,0.30105698108673096,0.10340331494808197,1.0,0.0005000000237487257,0.0,0.0,0
0.005141751827683906,360,,,,,,,,,,,
,360,3.049395799636841,2.4695732593536377,20.0,980.0,0.3535956144332886,0.1172638088464737,1.0,0.0005000000237487257,0.0,0.0,0
0.005128613839913628,361,,,,,,,,,,,
,361,51565.00390625,321.13861083984375,20.0,980.0,0.5500725507736206,0.1694081723690033,1.0,0.0005000000237487257,0.0,0.0,0
0.005115509421776509,362,,,,,,,,,,,
,362,54925.4765625,331.4377136230469,20.0,980.0,0.41740942001342773,0.09705739468336105,1.0,0.0005000000237487257,0.0,0.0,0
0.005102438487496837,363,,,,,,,,,,,
,363,30485.025390625,246.92112731933594,20.0,980.0,0.5013636350631714,0.17437514662742615,1.0,0.0005000000237487257,0.0,0.0,0
0.005089400951518068,364,,,,,,,,,,,
,364,29902.939453125,244.55238342285156,20.0,980.0,0.3054884076118469,0.09765341877937317,1.0,0.0005000000237487257,0.0,0.0,0
0.005076396728502271,365,,,,,,,,,,,
,365,34732.9375,263.56378173828125,20.0,980.0,0.5003691911697388,0.17169541120529175,1.0,0.0005000000237487257,0.0,0.0,0
0.005063425733329565,366,,,,,,,,,,,
,366,5127.2529296875,101.26453399658203,20.0,980.0,0.4821940064430237,0.09450741112232208,1.0,0.0005000000237487257,0.0,0.0,0
0.005050487881097565,367,,,,,,,,,,,
,367,85178.53125,412.74334716796875,20.0,980.0,0.3235793709754944,0.10908180475234985,1.0,0.0005000000237487257,0.0,0.0,0
0.005037583087120824,368,,,,,,,,,,,
,368,52249.34765625,323.2625732421875,20.0,980.0,0.33701783418655396,0.09574732929468155,1.0,0.0005000000237487257,0.0,0.0,0
0.005024711266930279,369,,,,,,,,,,,
,369,32312.224609375,254.21339416503906,20.0,980.0,0.33028358221054077,0.10485135018825531,1.0,0.0005000000237487257,0.0,0.0,0
0.005011872336272702,370,,,,,,,,,,,
,370,9480.583984375,137.69956970214844,20.0,980.0,0.2858148515224457,0.09420424699783325,1.0,0.0005000000237487257,0.0,0.0,0
0.0049990662111101414,371,,,,,,,,,,,
,371,83699.546875,409.14434814453125,20.0,980.0,0.34184879064559937,0.11481867730617523,1.0,0.0005000000237487257,0.0,0.0,0
0.004986292807619378,372,,,,,,,,,,,
,372,21211.0703125,205.9663543701172,20.0,980.0,0.38404983282089233,0.11238525807857513,1.0,0.0005000000237487257,0.0,0.0,0
0.004973552042191375,373,,,,,,,,,,,
,373,149587.515625,546.968994140625,20.0,980.0,0.3127434551715851,0.09480184316635132,1.0,0.0005000000237487257,0.0,0.0,0
0.0049608438314307285,374,,,,,,,,,,,
,374,5.188455104827881,3.2213211059570312,20.0,980.0,0.3328776955604553,0.1065538078546524,1.0,0.0005000000237487257,0.0,0.0,0
0.004948168092155122,375,,,,,,,,,,,
,375,3189.83349609375,79.87281799316406,20.0,980.0,0.321144700050354,0.08792804181575775,1.0,0.0005000000237487257,0.0,0.0,0
0.004935524741394785,376,,,,,,,,,,,
,376,28620.107421875,239.249267578125,20.0,980.0,0.23991191387176514,0.06635710597038269,1.0,0.0005000000237487257,0.0,0.0,0
0.004922913696391947,377,,,,,,,,,,,
,377,31911.58984375,252.6324920654297,20.0,980.0,0.5133947134017944,0.15554124116897583,1.0,0.0005000000237487257,0.0,0.0,0
0.004910334874600296,378,,,,,,,,,,,
,378,57219.609375,338.2886657714844,20.0,980.0,0.2996315360069275,0.10154066979885101,1.0,0.0005000000237487257,0.0,0.0,0
0.004897788193684441,379,,,,,,,,,,,
,379,593.3491821289062,34.448486328125,20.0,980.0,0.2489818036556244,0.07373180985450745,1.0,0.0005000000237487257,0.0,0.0,0
0.004885273571519368,380,,,,,,,,,,,
,380,2489.786376953125,70.56608581542969,20.0,980.0,0.4566640853881836,0.16115035116672516,1.0,0.0005000000237487257,0.0,0.0,0
0.004872790926189908,381,,,,,,,,,,,
,381,34585.47265625,263.00372314453125,20.0,980.0,0.25099486112594604,0.06964133679866791,1.0,0.0005000000237487257,0.0,0.0,0
0.004860340175990197,382,,,,,,,,,,,
,382,775.8035278320312,39.390445709228516,20.0,980.0,0.2461611032485962,0.07716231793165207,1.0,0.0005000000237487257,0.0,0.0,0
0.004847921239423141,383,,,,,,,,,,,
,383,45179.5078125,300.5977783203125,20.0,980.0,0.328300803899765,0.12627443671226501,1.0,0.0005000000237487257,0.0,0.0,0
0.004835534035199887,384,,,,,,,,,,,
,384,149.713623046875,17.303966522216797,20.0,980.0,0.43536606431007385,0.14649590849876404,1.0,0.0005000000237487257,0.0,0.0,0
0.004823178482239286,385,,,,,,,,,,,
,385,165017.578125,574.48681640625,20.0,980.0,0.43557751178741455,0.11610953509807587,1.0,0.0005000000237487257,0.0,0.0,0
0.004810854499667364,386,,,,,,,,,,,
,386,32563.712890625,255.20074462890625,20.0,980.0,0.2705320119857788,0.07744266092777252,1.0,0.0005000000237487257,0.0,0.0,0
0.004798562006816793,387,,,,,,,,,,,
,387,76.97044372558594,12.407291412353516,20.0,980.0,0.2550407350063324,0.06682233512401581,1.0,0.0005000000237487257,0.0,0.0,0
0.004786300923226363,388,,,,,,,,,,,
,388,6205.3095703125,111.40296173095703,20.0,980.0,0.26505208015441895,0.06252970546483994,1.0,0.0005000000237487257,0.0,0.0,0
0.004774071168640455,389,,,,,,,,,,,
,389,53857.2109375,328.19873046875,20.0,980.0,0.39151328802108765,0.11184670031070709,1.0,0.0005000000237487257,0.0,0.0,0
0.0047618726630085165,390,,,,,,,,,,,
,390,20785.296875,203.88868713378906,20.0,980.0,0.40717390179634094,0.10057289898395538,1.0,0.0005000000237487257,0.0,0.0,0
0.0047497053264845355,391,,,,,,,,,,,
,391,20488.025390625,202.42543029785156,20.0,980.0,0.31218355894088745,0.09589700400829315,1.0,0.0005000000237487257,0.0,0.0,0
0.00473756907942652,392,,,,,,,,,,,
,392,10920.337890625,147.78591918945312,20.0,980.0,0.3378296494483948,0.0962287113070488,1.0,0.0005000000237487257,0.0,0.0,0
0.004725463842395975,393,,,,,,,,,,,
,393,10832.44140625,147.18995666503906,20.0,980.0,0.33343032002449036,0.10761222243309021,1.0,0.0005000000237487257,0.0,0.0,0
0.004713389536157384,394,,,,,,,,,,,
,394,27628.978515625,235.0701141357422,20.0,980.0,0.28842735290527344,0.08151493966579437,1.0,0.0005000000237487257,0.0,0.0,0
0.004701346081677691,395,,,,,,,,,,,
,395,4813.48681640625,98.11714935302734,20.0,980.0,0.39200320839881897,0.11738821864128113,1.0,0.0005000000237487257,0.0,0.0,0
0.00468933340012578,396,,,,,,,,,,,
,396,7.02130651473999,3.747347593307495,20.0,980.0,0.40683531761169434,0.11723241955041885,1.0,0.0005000000237487257,0.0,0.0,0
0.004677351412871961,397,,,,,,,,,,,
,397,15909.9794921875,178.38150024414062,20.0,980.0,0.2867923080921173,0.07342125475406647,1.0,0.0005000000237487257,0.0,0.0,0
0.004665400041487457,398,,,,,,,,,,,
,398,47142.4765625,307.05853271484375,20.0,980.0,0.2092893123626709,0.04706995189189911,1.0,0.0005000000237487257,0.0,0.0,0
0.0046534792077438875,399,,,,,,,,,,,
,399,19029.23828125,195.08583068847656,20.0,980.0,0.20377498865127563,0.045233599841594696,1.0,0.0005000000237487257,0.0,0.0,0
0.004641588833612758,400,,,,,,,,,,,
,400,9811.8671875,140.08474731445312,20.0,980.0,0.27933910489082336,0.07841313630342484,1.0,0.0005000000237487257,0.0,0.0,0
0.00462972884126495,401,,,,,,,,,,,
,401,7176.07958984375,119.80049896240234,20.0,980.0,0.2532269358634949,0.06803091615438461,1.0,0.0005000000237487257,0.0,0.0,0
0.004617899153070208,402,,,,,,,,,,,
,402,1605.0955810546875,56.658546447753906,20.0,980.0,0.25641435384750366,0.06572682410478592,1.0,0.0005000000237487257,0.0,0.0,0
0.004606099691596639,403,,,,,,,,,,,
,403,50570.8203125,318.0277099609375,20.0,980.0,0.2999855875968933,0.08114483952522278,1.0,0.0005000000237487257,0.0,0.0,0
0.004594330379610196,404,,,,,,,,,,,
,404,34507.6171875,262.70751953125,20.0,980.0,0.4046541750431061,0.10099770873785019,1.0,0.0005000000237487257,0.0,0.0,0
0.004582591140074179,405,,,,,,,,,,,
,405,8274.69140625,128.6444091796875,20.0,980.0,0.2722933292388916,0.06638514995574951,1.0,0.0005000000237487257,0.0,0.0,0
0.00457088189614873,406,,,,,,,,,,,
,406,54973.015625,331.58111572265625,20.0,980.0,0.24560493230819702,0.05572423338890076,1.0,0.0005000000237487257,0.0,0.0,0
0.004559202571190326,407,,,,,,,,,,,
,407,2855.65625,75.57322692871094,20.0,980.0,0.21967056393623352,0.047749776393175125,1.0,0.0005000000237487257,0.0,0.0,0
0.004547553088751283,408,,,,,,,,,,,
,408,3194.138427734375,79.92669677734375,20.0,980.0,0.3961661458015442,0.10579797625541687,1.0,0.0005000000237487257,0.0,0.0,0
0.004535933372579254,409,,,,,,,,,,,
,409,36708.13671875,270.9543762207031,20.0,980.0,0.2633017301559448,0.06288595497608185,1.0,0.0005000000237487257,0.0,0.0,0
0.004524343346616724,410,,,,,,,,,,,
,410,19614.55859375,198.0634307861328,20.0,980.0,0.25042957067489624,0.06959512084722519,1.0,0.0005000000237487257,0.0,0.0,0
0.004512782935000521,411,,,,,,,,,,,
,411,78.5107421875,12.530821800231934,20.0,980.0,0.24824216961860657,0.06471061706542969,1.0,0.0005000000237487257,0.0,0.0,0
0.004501252062061315,412,,,,,,,,,,,
,412,35597.18359375,266.8227233886719,20.0,980.0,0.37343400716781616,0.09564830362796783,1.0,0.0005000000237487257,0.0,0.0,0
0.0044897506523231216,413,,,,,,,,,,,
,413,5770.2666015625,107.42687225341797,20.0,980.0,0.22709478437900543,0.04787325859069824,1.0,0.0005000000237487257,0.0,0.0,0
0.00447827863050281,414,,,,,,,,,,,
,414,39534.8046875,281.19317626953125,20.0,980.0,0.3018646538257599,0.08586929738521576,1.0,0.0005000000237487257,0.0,0.0,0
0.00446683592150961,415,,,,,,,,,,,
,415,26085.3984375,228.40927124023438,20.0,980.0,0.25550490617752075,0.0649729073047638,1.0,0.0005000000237487257,0.0,0.0,0
0.00445542245044462,416,,,,,,,,,,,
,416,14593.43359375,170.84164428710938,20.0,980.0,0.33766961097717285,0.08717306703329086,1.0,0.0005000000237487257,0.0,0.0,0
0.004444038142600317,417,,,,,,,,,,,
,417,31244.548828125,249.97817993164062,20.0,980.0,0.23594523966312408,0.05892449617385864,1.0,0.0005000000237487257,0.0,0.0,0
0.004432682923460067,418,,,,,,,,,,,
,418,4254.3056640625,92.24213409423828,20.0,980.0,0.22390933334827423,0.053736720234155655,1.0,0.0005000000237487257,0.0,0.0,0
0.004421356718697639,419,,,,,,,,,,,
,419,1000.8780517578125,44.740989685058594,20.0,980.0,0.4397259056568146,0.13368968665599823,1.0,0.0005000000237487257,0.0,0.0,0
0.004410059454176716,420,,,,,,,,,,,
,420,5018.12060546875,100.18104553222656,20.0,980.0,0.23058360815048218,0.05325573682785034,1.0,0.0005000000237487257,0.0,0.0,0
0.004398791055950412,421,,,,,,,,,,,
,421,627.6590576171875,35.43046951293945,20.0,980.0,0.2520718574523926,0.06531858444213867,1.0,0.0005000000237487257,0.0,0.0,0
0.004387551450260785,422,,,,,,,,,,,
,422,16174.2451171875,179.8568572998047,20.0,980.0,0.2580874562263489,0.06636342406272888,1.0,0.0005000000237487257,0.0,0.0,0
0.0043763405635383595,423,,,,,,,,,,,
,423,960.2036743164062,43.822452545166016,20.0,980.0,0.2169594019651413,0.05011530965566635,1.0,0.0005000000237487257,0.0,0.0,0
0.004365158322401638,424,,,,,,,,,,,
,424,42347.70703125,291.0247497558594,20.0,980.0,0.3362249732017517,0.10659612715244293,1.0,0.0005000000237487257,0.0,0.0,0
0.004354004653656628,425,,,,,,,,,,,
,425,46776.71875,305.86505126953125,20.0,980.0,0.2773526608943939,0.06878803670406342,1.0,0.0005000000237487257,0.0,0.0,0
0.004342879484296356,426,,,,,,,,,,,
,426,3613.162109375,85.00779724121094,20.0,980.0,0.2376638948917389,0.056435249745845795,1.0,0.0005000000237487257,0.0,0.0,0
0.004331782741500393,427,,,,,,,,,,,
,427,4701.029296875,96.9642105102539,20.0,980.0,0.30696043372154236,0.09328590333461761,1.0,0.0005000000237487257,0.0,0.0,0
0.004320714352634382,428,,,,,,,,,,,
,428,11.935754776000977,4.885848045349121,20.0,980.0,0.4010156989097595,0.12565311789512634,1.0,0.0005000000237487257,0.0,0.0,0
0.004309674245249552,429,,,,,,,,,,,
,429,37470.30859375,273.7528381347656,20.0,980.0,0.3263852000236511,0.10341450572013855,1.0,0.0005000000237487257,0.0,0.0,0
0.004298662347082254,430,,,,,,,,,,,
,430,40617.984375,285.0192565917969,20.0,980.0,0.25990384817123413,0.0639284998178482,1.0,0.0005000000237487257,0.0,0.0,0
0.004287678586053485,431,,,,,,,,,,,
,431,136013.65625,521.5623779296875,20.0,980.0,0.2911580801010132,0.07390279322862625,1.0,0.0005000000237487257,0.0,0.0,0
0.004276722890268411,432,,,,,,,,,,,
,432,32017.6328125,253.05191040039062,20.0,980.0,0.2972750663757324,0.08047500252723694,1.0,0.0005000000237487257,0.0,0.0,0
0.004265795188015904,433,,,,,,,,,,,
,433,88035.40625,419.6079406738281,20.0,980.0,0.39888110756874084,0.12993377447128296,1.0,0.0005000000237487257,0.0,0.0,0
0.004254895407768068,434,,,,,,,,,,,
,434,7970.00439453125,126.25374603271484,20.0,980.0,0.3013666868209839,0.07905559241771698,1.0,0.0005000000237487257,0.0,0.0,0
0.004244023478179773,435,,,,,,,,,,,
,435,2742.663818359375,74.06300354003906,20.0,980.0,0.21336576342582703,0.049589503556489944,1.0,0.0005000000237487257,0.0,0.0,0
0.004233179328088186,436,,,,,,,,,,,
,436,4971.234375,99.71192932128906,20.0,980.0,0.3133673071861267,0.09506267309188843,1.0,0.0005000000237487257,0.0,0.0,0
0.004222362886512307,437,,,,,,,,,,,
,437,56354.31640625,335.7210388183594,20.0,980.0,0.2649723291397095,0.07674264907836914,1.0,0.0005000000237487257,0.0,0.0,0
0.004211574082652502,438,,,,,,,,,,,
,438,68914.6953125,371.2538146972656,20.0,980.0,0.21401813626289368,0.05833666771650314,1.0,0.0005000000237487257,0.0,0.0,0
0.004200812845890045,439,,,,,,,,,,,
,439,54074.5234375,328.8602600097656,20.0,980.0,0.32854342460632324,0.0820692628622055,1.0,0.0005000000237487257,0.0,0.0,0
0.004190079105786647,440,,,,,,,,,,,
,440,31934.173828125,252.72189331054688,20.0,980.0,0.22859036922454834,0.05332748219370842,1.0,0.0005000000237487257,0.0,0.0,0
0.004179372792084004,441,,,,,,,,,,,
,441,69.62738037109375,11.800625801086426,20.0,980.0,0.2636127471923828,0.0695904791355133,1.0,0.0005000000237487257,0.0,0.0,0
0.004168693834703332,442,,,,,,,,,,,
,442,116.59468078613281,15.270539283752441,20.0,980.0,0.26857712864875793,0.07473170757293701,1.0,0.0005000000237487257,0.0,0.0,0
0.004158042163744908,443,,,,,,,,,,,
,443,58151.484375,341.0321960449219,20.0,980.0,0.3140471875667572,0.07771381735801697,1.0,0.0005000000237487257,0.0,0.0,0
0.004147417709487615,444,,,,,,,,,,,
,444,45939.14453125,303.11431884765625,20.0,980.0,0.41559892892837524,0.11856991797685623,1.0,0.0005000000237487257,0.0,0.0,0
0.004136820402388485,445,,,,,,,,,,,
,445,35531.34765625,266.5758972167969,20.0,980.0,0.2479209005832672,0.06154074892401695,1.0,0.0005000000237487257,0.0,0.0,0
0.004126250173082241,446,,,,,,,,,,,
,446,28222.03125,237.57958984375,20.0,980.0,0.3723609447479248,0.08221131563186646,1.0,0.0005000000237487257,0.0,0.0,0
0.004115706952380848,447,,,,,,,,,,,
,447,24814.583984375,222.7760467529297,20.0,980.0,0.25925901532173157,0.07316417992115021,1.0,0.0005000000237487257,0.0,0.0,0
0.004105190671273056,448,,,,,,,,,,,
,448,12264.0390625,156.6144256591797,20.0,980.0,0.2291838824748993,0.053703855723142624,1.0,0.0005000000237487257,0.0,0.0,0
0.00409470126092395,449,,,,,,,,,,,
,449,17840.578125,188.89456176757812,20.0,980.0,0.2685960531234741,0.0665682926774025,1.0,0.0005000000237487257,0.0,0.0,0
0.004084238652674498,450,,,,,,,,,,,
,450,70138.1875,374.5348815917969,20.0,980.0,0.3893529176712036,0.12563711404800415,1.0,0.0005000000237487257,0.0,0.0,0
0.004073802778041104,451,,,,,,,,,,,
,451,36200.71875,269.0751647949219,20.0,980.0,0.2617778182029724,0.06737373769283295,1.0,0.0005000000237487257,0.0,0.0,0
0.0040633935687151585,452,,,,,,,,,,,
,452,313.1196594238281,25.0247745513916,20.0,980.0,0.2532469928264618,0.06934438645839691,1.0,0.0005000000237487257,0.0,0.0,0
0.00405301095656259,453,,,,,,,,,,,
,453,83497.171875,408.6494140625,20.0,980.0,0.4720952808856964,0.12106533348560333,1.0,0.0005000000237487257,0.0,0.0,0
0.00404265487362342,454,,,,,,,,,,,
,454,175.7234649658203,18.746917724609375,20.0,980.0,0.28183627128601074,0.08646820485591888,1.0,0.0005000000237487257,0.0,0.0,0
0.004032325252111321,455,,,,,,,,,,,
,455,67737.359375,368.0688781738281,20.0,980.0,0.3961017429828644,0.1106409803032875,1.0,0.0005000000237487257,0.0,0.0,0
0.004022022024413169,456,,,,,,,,,,,
,456,128.52520751953125,16.032791137695312,20.0,980.0,0.30214306712150574,0.09036872535943985,1.0,0.0005000000237487257,0.0,0.0,0
0.0040117451230886,457,,,,,,,,,,,
,457,41928.828125,289.5818786621094,20.0,980.0,0.31649672985076904,0.08524486422538757,1.0,0.0005000000237487257,0.0,0.0,0
0.004001494480869574,458,,,,,,,,,,,
,458,31338.40234375,250.35336303710938,20.0,980.0,0.31532710790634155,0.07849999517202377,1.0,0.0005000000237487257,0.0,0.0,0
0.00399127003065993,459,,,,,,,,,,,
,459,23922.54296875,218.73519897460938,20.0,980.0,0.3533238172531128,0.11383332312107086,1.0,0.0005000000237487257,0.0,0.0,0
0.003981071705534949,460,,,,,,,,,,,
,460,42160.671875,290.3813781738281,20.0,980.0,0.34321528673171997,0.10262788832187653,1.0,0.0005000000237487257,0.0,0.0,0
0.003970899438740914,461,,,,,,,,,,,
